"NEQ","NomEntreprise","Adresse","Municipalite","Adresse_Lign3","CodePostal","SecteurActivite","FormeJuridique","lat","long"
1163363642,"REGROUPEMENT DES MÉTIERS D'ART DE LA MAURICIE","1425 PLACE de L'Hôtel de ville","Trois-Rivières (Québec)",NA,"G9A5H3","REGROUPER DES PERSONNES AYANT UN INTÉRÊT POUR LES MÉTIERS D'ART OEUVRER AU DÉVELOPPEMENT DES MÉTIERS D'ART","APE",46.342716,-72.543163
1163229926,"L'ASSOCIATION DES MARCHÉS PUBLICS DU QUÉBEC (AMPQ)","130 RUE Julie","Saint-Élie-de-Caxton (Québec)",NA,"G0X2N0","DISTRIBUTION AGRO-ALIMENTAIRE","APE",46.500297,-72.958861
1163307888,"ASSOCIATION DES RÉSIDENTS DU LAC-HURON (A.R.L.H.)","240 rte Boutet","Lac-aux-Sables (Québec)",NA,"G0X1M0","GROUPER EN ASSOCIATION LES RÉSIDENTS ET PROPRIÉTAIRES","APE",46.872047,-72.419937
1165089575,"LES DÉLICES D'AUTOMNE","100 rue de la Mairie","Trois-Rivières (Québec)",NA,"G8W1S1","ÉVÉNEMENT AGROALIMENTAIRE","APE",46.42268,-72.598167
1165200115,"CLUB AUTO-EXPO GRAND-MÈRE","2163 av. Ménard","Shawinigan (Québec)",NA,"G9N0A7","ORGANISATION D'EXPOSITION D'AUTOS SPORTS ET ANTIQUES","APE",46.571999,-72.763987
1165127912,"COMITÉ DE QUARTIER PLACE DUBOIS","11200 rue des Parulines","Trois-Rivières (Québec)",NA,"G9B0J7","ORGANISER DES ACTIVITÉS DE LOISIRS POUR LES FAMILLES DU QUARTIER","APE",46.316594,-72.650568
1164916976,"CLUB DE GYMNASTIQUE LES RITOURNELLES","6 rue du Ruisseau","Hérouxville (Québec)",NA,"G0X1J0","Offrir et promouvoir des activités sportives en gymnastique","APE",46.646459,-72.597135
1165067670,"CLUB RICHELIEU TROIS-RIVIÈRES","362 rue Bonaventure","Trois-Rivières (Québec)",NA,"G9A2B3","-","APE",46.344254,-72.542557
1165133621,"CLUB DE GOLF ET CURLING LA TUQUE (2008) INC.","35 rue Beaumont","La Tuque (Québec)",NA,"G9X3G8","OPÉRATION D'UN CLUB SPORTIF","APE",47.434867,-72.791185
1164972995,"LE FONDS D'AIDE DES BINGOS DE TROIS-RIVIÈRES, VOLET AIDE AUX PERSONNES VIVANT AVEC UN HANDICAP INC.","200 RUE de Grandmont","CP 368","Trois-Rivières (Québec)","G9A5H3","DISTRIBUTION DE DONS","APE",46.372938,-72.523011
1165099806,"COOPÉRATIVE DE SOLIDARITÉ EN HABITATION DE SAINT-STANISLAS","24 RUE Saint-Gabriel","Saint-Stanislas (Québec)",NA,"G0X3E0","Immeuble à logements pour personnes âgées","COP",46.612024,-72.387403
1165100836,"CLUB DE TAEKWON-DO LOUISEVILLE","330 7e Rue","Louiseville (Québec)",NA,"J5V2Y3","PROMOUVOIR ET ENSEIGNER LE TAEKWON-DO","APE",46.251889,-72.931857
1164974983,"Club Vélo Mauricie","2135 rue Jacques-Héroux","Shawinigan (Québec)",NA,"G9P0C9","Club vélo à but non-lucratif","APE",46.53298,-72.730517
1164975196,"COMITÉ DE CONCERTATION BINGO POINTE-DU-LAC","6051 rue des Merles","Trois-Rivières (Québec)",NA,"G9B6G3","ORGANISATION DE BINGOS","APE",46.313044,-72.647898
1164926637,"CENTRE D'INTERPRÉTATION GRANDEUR NATURE","1000 ch. de la Coureuse","Saint-Mathieu-du-Parc (Québec)",NA,"G0X1N0","CENTRE D'INTERPRÉTATION DE LA NATURE","APE",46.604126,-72.990469
1165254062,"LA COMPAGNIE DU CIMETIÈRE FOREST HILL","3300 BOUL. Des Forges","Trois-Rivieres (Québec)",NA,"G8Z1V6","CIMETIÈRE","APE",46.349543,-72.57306
1165224008,"ASSOCIATION ÉDUCATIVE ET RÉCRÉATIVE DES AVEUGLES","704-118 rue Radisson","Trois-Rivières (Québec)",NA,"G9A2C4","AIDE AUX PERSONNES HANDICAPÉES","APE",46.343664,-72.544613
1165279309,"ASSOCIATION DES PROPRIÉTAIRES DU LAC DES SOEURS","47 rue de l'Ermitage","Sainte-Ursule (Québec)",NA,"J0K3M0","Association qui représente les intérêts des propriétaires du Lac.","APE",46.36227,-73.135466
1165302408,"CENTRE DE RECHERCHE SOCIALE APPLIQUÉE (CRSA)","1060 rue Saint-François-Xavier","Trois-Rivières (Québec)",NA,"G9A1R8","Recherche sociale appliquée","APE",46.350513,-72.545365
1165336729,"OFF FESTIVAL DE POÉSIE","1497,rue Laviolette","Trois-Rivières (Québec)","Canada","G9A1W5","-","APE",46.352801,-72.550558
1165470684,"ASSOCIATION DE SPORT ACADÉMIE DE TROIS-RIVIÈRES (ASATR)","99 rue Vivier","Trois-Rivières (Québec)",NA,"G8T5J8","SOCCER","APE",46.366509,-72.507613
1165249567,"COMITÉ DES CHEMINS DU CANTON DE CHAVIGNY","11137 rue Notre-Dame O","Trois-Rivières (Québec)",NA,"G9B6V8","REGROUPEMENT DE PROPRIÉTAIRES, ENTRETIEN DE CHEMINS","APE",46.281783,-72.674014
1165436628,"ASSOCIATION DES VILLÉGIATEURS DU LAC ADAMS","8 rue Jean-Talon","La Tuque (Québec)",NA,"G9X3J5","PROTECTION DE L'ENVIRONNEMENT + FAUNE (LAC + ACCÈS) ENTRETIEN DES CHEMINS EXISTANTS","APE",47.427878,-72.789627
1164751365,"HÉRITAGE VALLÉE DE LA BATISCAN","1097 Route 352","Saint-Adelphe (Québec)",NA,"G0X2G0","ÉCODÉVELOPPEMENT","APE",46.686406,-72.393461
1164659188,"ZONE PERCUSSION","604-8 RUE Duplessis","Trois-Rivières (Québec)",NA,"G8T0E1","ATELIERS RÉCRÉATIFS DE MUSIQUE","APE",46.365061,-72.532875
1164820855,"TABLE DES AÎNÉS DE TROIS-RIVIÈRES","942 rue Sainte-Geneviève","Trois-Rivières (Québec)",NA,"G9A3X6","CONCERTATION AMÉLIORATION DE LA QUALITÉ ET DES CONDITIONS DE VIE DES AINÉS.","APE",46.346415,-72.543446
1164838709,"ASSOCIATION DES ÉLÈVES DU CONSERVATOIRE DE MUSIQUE DE TROIS-RIVIÈRES (A.E.C.M.T.R.)","587 rue Radisson","Trois-Rivières (Québec)",NA,"G9A2C8","ASSOCIATION ÉTUDIANTE","APE",46.343889,-72.546444
1164857345,"L'ATRUF (L'ASSOCIATION TRIFLUVIENNE D'ULTIMATE FRISBEE)","1625 rue de Varsovie","Trois-Rivières (Québec)",NA,"G8W0G1","ORGANISME SPORTIF (ULTIMATE FRISBEE) OSBL","APE",46.38572,-72.562667
1164823560,"MONT-CARMEL EN FÊTE","3860 rue de l'Hôtel-de-Ville","Notre-Dame-du-Mont-Carmel (Québec)",NA,"G0X3J0","ORGANISER DES FÊTES","APE",46.472719,-72.675588
1164882285,"CLUB DES TROIS RAQUETTES","330 rue Nérée-Beauchemin","La Tuque (Québec)",NA,"G9X3X6","SPORT DE LA RAQUETTE","APE",47.416982,-72.782447
1164826001,"DÉFI MAURICIE","1741 3e Rang","Saint-Luc-de-Vincennes (Québec)",NA,"G0X3K0","Course chiens de traîneau","APE",46.476758,-72.393122
1164900699,"COOPÉRATIVE DE SOLIDARITÉ DU MARCHÉ PUBLIC DE SHAWINIGAN","2093 av. Champlain","Shawinigan (Québec)",NA,"G9N2L3","ADMINISTRER L'ASSOCIATION DES VENDEURS DU MARCHÉ PUBLIC DE SHAWINIGAN","COP",46.554563,-72.743178
1164883457,"FONDS D'OEUVRES INTERNATIONALES MARIE-LE-GALLO","2392 8e Avenue","Trois-Rivières (Québec)",NA,"G8Z3L8","-","APE",46.355414,-72.559261
1164778608,"MARCHÉ DE NOËL DE TROIS-RIVIÈRES","100 rue de la Mairie","Trois-Rivières (Québec)",NA,"G8W1S1","MARCHÉ DE NOËL (DIFFÉRENTS MARCHANDS VONT VENDANT SUR LA PLACE PUBLIQUE)","APE",46.42268,-72.598167
1164796295,"LES COMPAGNONS DU FOLKLORE QUÉBÉCOIS À TROIS-RIVIÈRES","4170 rue de Chambord","Trois-Rivières (Québec)",NA,"G8Y6S7","Loisir culturel (folklore québécois)","APE",46.351263,-72.602941
1164885890,"FONDATION TANTE LUCIE","1-289 rue Gendron","Saint-Léon-le-Grand (Québec)",NA,"G0J2W0","-","APE",48.378452,-67.506038
1164631674,"CLUB DE SOCCER ÉNERGIE CENTRE MAURICIE","2292 92e Rue","Shawinigan (Québec)",NA,"G9N0E2","GESTION ET SERVICES D'UN CLUB DE SOCCER (CLUB DE SPORT)","APE",46.590054,-72.708762
1164691017,"CENTRE DE LOISIRS DE ST-NARCISSE DE CHAMPLAIN INC.","353 rue Notre-Dame","Saint-Narcisse (Québec)",NA,"G0X2Y0","ORGANISATION DES LOISIRS ACTIVITÉS CULTURELLES","APE",46.563416,-72.473232
1164890163,"CLUB DE SOCCER LES RAFALES D'YAMACHICHE","440 rue Sainte-Anne","Yamachiche (Québec)",NA,"G0X3L0","SOCCER","APE",46.28096,-72.833236
1164748080,"COOPÉRATIVE DE SOLIDARITÉ SANTÉ DE ST-BONIFACE","157 RUE Langevin","St-Boniface (Québec)",NA,"G0X2L0","LOCATION ESPACE EN SANTÉ","COP",46.501147,-72.830171
1164890346,"CENTRE RÉGIONAL D'ENTRAÎNEMENT DE BASEBALL DE LA MAURICIE (BASEBALL CRM)","260 rue Dessureault","Trois-Rivières (Québec)",NA,"G8T9T9","SERVICE D'ENTRAINEMENT DE BASEBALL","APE",46.378551,-72.527097
1164656598,"Maison Main...Tenir L'Espoir","101-190 rue Fusey","Trois-Rivières (Québec)",NA,"G8T2V8","SERVICES À LA PERSONNE FONDATION","APE",46.365687,-72.526862
1164818743,"FESTIVAL DU FILM DE SAINT-SÉVERIN","900 rue des Lacs","Saint-Séverin (Québec)",NA,"G0N1V0","PROJECTION / PRÉSENTATION DE FILMS À CARACTÈRE HUMANISTE","APE",46.234894,7.304971
1164440241,"ASSOCIATION DU PERSONNEL DU CEGEP DE TROIS RIVIERES","3500, DE COURVAL, CP 97","TROIS-RIVIÈRES (QUÉBEC)",NA,"G9A5E6","ORGANISATION D'ACTIVITÉS SOCIALES POUR LES EMPLOYÉS DU CEGEP TROIS-RIVIÈRES","APE",46.354733,-72.573298
1164440464,"SERVICE D'ACCUEIL DES NOUVEAUX ARRIVANTS (SANA) DE LA MRC DE MASKINONGÉ","30 boul. Comtois","Louiseville (Québec)",NA,"J5V2H6","SERVICE D'ACCUEIL POUR LES IMMIGRANTS","APE",46.25526,-72.952999
1164494768,"ÉVÉNEMENT THÉÂTRE EXPRESSO","540 rue Sainte-Julie","Trois-Rivières (Québec)",NA,"G9A1X5","PRODUIRE ET PRÉSENTER DU THÉÂTRE","APE",46.346001,-72.543451
1164423148,"LES ECRIVAINS DE LA MAURICIE INC.","1425 PL de l'Hôtel de Ville","CP 368","Trois-Rivières (Québec)","G9A5G4","RENDRE COMPTE DE LA LITTÉRATURE QUI SE FAIT EN MAURICIE FAVORISER TOUTES LES FORMES DE LITTÉRATURE","APE",46.342716,-72.543163
1164497001,"PRODUCTIONS L'ENVOL DU GRAND HÉRON BLEU","788 rue Jean-Cusson","Trois-Rivières (Québec)",NA,"G8T1K5","ARTS ET CULTURE","APE",46.39273,-72.549826
1164385198,"Plume des braves","1489 rang Saint-Nicolas","Trois-Rivières (Québec)",NA,"G9B7Y3","-","APE",46.329594,-72.762895
1164588833,"ASSOCIATION DES RETRAITÉS DE L'ALUMINERIE DE BÉCANCOUR (ARABI) INC.","3950 BOUL. Des Forges","CP 25014","Trois-Rivières (Québec)","G8Y1V7","ORGANISER DES ACTIVITÉS RÉCRÉATIVES, SOCIALES ET CULTURELLES INTÉRESSER LE MILIEU AUX PROBLÈMES DES RETRAITÉS","APE",46.355026,-72.583877
1164345614,"CENTRE DE LA PETITE ENFANCE L'UNIVERS DE MAMUSE ET MÉDUQUE INC.","2855 RUE Monseigneur Saint-Arnaud","Trois-Rivières (Québec)",NA,"G9A4L9","GARDERIE","APE",46.333225,-72.553016
1164427701,"FONDATION LES ENFANTS DE LA CÔTE IL FAUT ""Y VOIR""","850 rue de l'Espéranto","Trois-Rivières (Québec)",NA,"G8Y2R2","-","APE",46.364019,-72.57738
1164482078,"La Fabrique de la paroisse de Saint-Christophe","530 rue Sainte-Anne","Yamachiche (Québec)",NA,"G0X3L0","EXERCICE DE LA RELIGION CATHOLIQUE ROMAINE","APE",46.281617,-72.830457
1164410905,"MYTHES ET LÉGENDES","2442 41e Rue","Shawinigan (Québec)",NA,"G9N5H2","ORGANISATION D'ÉVÉNEMENT MÉDIÉVAUX ET FANTASTIQUES","APE",46.570827,-72.740026
1164503618,"ASSOCIATION DES VILLÉGIATEURS DU LAC DAREY","630 rue Ouellet","Trois-Rivières (Québec)",NA,"G8T8T9","-","APE",46.413056,-72.569713
1164523269,"LOISIRS CAMPING PARADISO","1281 rang Saint-Flavien","Notre-Dame-du-Mont-Carmel (Québec)",NA,"G0X3J0","ORGANISER SOIRÉE DE DANSE, PARTIE PÉTANQUE, CROQUET","APE",46.470081,-72.677666
1164375439,"CLUB BMX LA TUQUE","25 rue du Cardinal-Léger","La Tuque (Québec)",NA,"G9X1Z2","PROMOTION ET PRATIQUE DU BMX À LA TUQUE","APE",47.45478,-72.771639
1164454390,"LE CLUB DE SOCCER LES REBELLES DE L'EST DE TROIS-RIVIÈRES","260 rue Dessureault","Trois-Rivières (Québec)",NA,"G8T9T9","soccer","APE",46.378551,-72.527097
1166396789,"Coalition d'aide aux victimes de la pyrrhotite","3775 rue De Tracy","Trois-Rivières (Québec)",NA,"G9B2E8","REGROUPER ET DÉFENDRE LES DROITS DES VICTIMES DE LA PYRRHOTITE","APE",46.33498,-72.618123
1166234402,"ASSOCIATION DE CURLING JUNIOR DE LA MAURICIE","460 rue du Pré","Trois-Rivières (Québec)",NA,"G9B0R6","SPORTIVE (CURLING JUNIOR)","APE",46.290898,-72.660659
1166253329,"ÉCONOMIE DU SAVOIR MAURICIE","905-1350 RUE Royale","Trois-Rivières (Québec)",NA,"G9A4J4","DÉVELOPPEMENT ÉCONOMIQUE RÉGIONAL","APE",46.339595,-72.545861
1166217175,"COOP DE SOLIDARITÉ DE LAC-ÉDOUARD","148 RUE Principale","Lac-Édouard (Québec)",NA,"G0X3N0","ACTIVITÉS DE LOISIRS SERVICES DE PROXIMITÉ","COP",47.661911,-72.272016
1166280652,"ASSOCIATION DES USAGERS DU CHEMIN DE LA PIERRICHE","82 rue des Jardins-du-Golf","Trois-Rivières (Québec)",NA,"G8V2R6","-","APE",46.382099,-72.503191
1166117821,"CLUB VLIMEUX","1975 rue P.-V.-Ayotte","Trois-Rivières (Québec)",NA,"G8Y0B2","ENTRETIEN DE CHEMIN","APE",46.370549,-72.624077
1166175613,"REGROUPEMENT DES GENS D'ICI","37 rue des Flambeaux","Charette (Québec)",NA,"G0X1E0","FORMER UN COMITÉ INTERGÉNÉRATIONNEL AU SEIN DE LA COMMUNAUTÉ DE CHARETTE STIMULER ET RASSEMBLER LA COMMUNAUTÉ À TRAVERS DES ACTIVITÉS TOUCHANT DIF..","APE",46.440661,-72.917638
1166301714,"SOCIÉTÉ D'HISTOIRE DE GRANDES-PILES","650 4e Avenue","Grandes-Piles (Québec)",NA,"G0X1H0","RECHERCHE SUR L'HISTOIRE DE GRANDES-PILES ARCHIVAGE DE DOCUMENTS","APE",46.686209,-72.725566
1166177346,"AGENCE IMMOBILIÈRE SOCIALE","330-1060 rue Saint-François-Xavier","Trois-Rivières (Québec)",NA,"G9A1R8","GESTION IMMOBILIÈRE","APE",46.350433,-72.545267
1166399551,"RÉSEAU EN LOISIRS DE MÉKINAC","560 rue Notre-Dame","Saint-Tite (Québec)",NA,"G0X3H0","PROMOUVOIR LE DÉVELOPPEMENT DES LOISIRS SUR LE TERRITOIRE MRC DE MÉKINAC CONSOLIDER LES LIENS ENTRE DIVERS ORGANISMES POUR FAVORISER SOUTIEN ET DÉV.","APE",46.726617,-72.564623
1166438870,"QUÉBEC AQUATIQUE","1680 rue De La Girardière","Trois-Rivières (Québec)",NA,"G8Y2C5","DÉVELOPPEMENT DU MILIEU AQUATIQUE","APE",46.353255,-72.588802
1166481748,"COMITÉ GRANDI-OSE","2261 av. Principale","Saint-Élie-de-Caxton (Québec)",NA,"G0X2N0","SOUTENIR LE PROGRAMME ÉDUCATIF DE L'ÉCOLE PAR UN APPORT MATÉRIEL &FINANCIER FAIRE BÉNÉFICIER LA COMMUNAUTÉ D'UN POGRAMME D'ATELIERS ÉDUCATIFS","APE",46.489249,-72.958358
1166522327,"COOP DE SOLIDARITÉ MULTISERVICES MONTAUBAN","545 av. des Loisirs","Notre-Dame-de-Montauban (Québec)",NA,"G0X1W0","SERVICES DE PROXIMITÉ","COP",46.876246,-72.308248
1166599416,"À SAVEUR ÉVÈNEMENTIELLE","2210, CHEMIN PRINCIPAL","SHAWINIGAN (QUÉBEC)",NA,"G9R1E9","ORGANISATION D'ÉVÈNEMENTS","APE",46.62794,-72.841887
1166583238,"LÉGION ROYALE CANADIENNE FILIALE 101 DE GRAND MÈRE","333 15e Rue","Shawinigan (Québec)",NA,"G9T3T9","AIDE AUX ANCIENS VÉTÉRANS, AIDE À LA JEUNESSE ET AIDE COMMUNAUTAIRE","APE",46.60562,-72.70114
1166697202,"ACTION QUÉBEC PLATEAU-CENTRAL (AQPC)","1591 14e Avenue","Shawinigan (Québec)",NA,"G9T1K3","ÉDUCATION (EN HAÏTI) SÉCURITÉ ALIMENTAIRE (HAÏTI)","APE",46.610121,-72.710708
1166447467,"LA NATURE D'ALEXIS, COOPÉRATIVE DE SOLIDARITÉ","180 rue Notre-Dame","Saint-Alexis-des-Monts (Québec)",NA,"J0K1V0","Développement d'activités récréotouristiques","COP",46.459674,-73.145393
1166485723,"BIO MALT MAURICIE","1100, CHEMIN DE LA RIVIÈRE DU LOUP","YAMACHICHE (QUÉBEC)",NA,"G0X3L0","DÉVELOPPEMENT DE LA MISE EN MARCHÉ D'ORGE BRASSICOLE BIOLOGIQUE","APE",46.291415,-72.903652
1166508185,"COMITÉ DES LOISIRS RÉSIDENCE SAINT-LOUIS-DE-GONZAGUE","480 5e Rue","Shawinigan (Québec)",NA,"G9T7G2","ORG., MAINTENIR ET PROMOUVOIR DES ACTIVITÉS SOCIALES, SPORTIVES ET CULTUR.","APE",46.614665,-72.688885
1166429226,"LA CLÉ DES SONS","4161 ch. de Sainte-Flore","Shawinigan (Québec)",NA,"G9T1A6","CHANT CHORALE","APE",46.61037,-72.74156
1166567496,"ÉNERGIE TAEKWON-DO","345 rte des Pins","Saint-Étienne-des-Grès (Québec)",NA,"G0X2P0","PROMOUVOIR LE TAEKWON-DO AUPRÈS DE LA POPULATION","APE",46.426497,-72.774274
1166411968,"SOCIÉTÉ DE L'HOMME QUI PLANTAIT DES ARBRES","21 rue Leval","Trois-Rivières (Québec)",NA,"G8W2J8","PROMOTION DE L'ENVIRONNEMENT","APE",46.396625,-72.602943
1166414418,"Ski Adapté Mauricie","3750 6e Avenue","Shawinigan-Sud (Québec)",NA,"G9P4M4","SKI ADAPTÉ POUR PERSONNES À MOBILITÉ RÉDUITE","APE",46.51001,-72.735669
1165920225,"CENTRE DE PÉDIATRIE SOCIALE DE TROIS-RIVIÈRES","200-1240 RUE Royale","Trois-Rivières (Québec)",NA,"G9A4J2","PRÉVENTION ET SOINS DE SANTÉ AUX ENFANTS ET ADOLESCENTS","APE",46.339595,-72.545861
1166048711,"SYNDICAT DU PERSONNEL PROFESSIONNEL DE L'ÉDUCATION DU COEUR ET DU CENTRE-DU-QUÉBEC (CSQ)","2057 AV. des Coopérants","CP 1414","Trois-Rivières (Québec)","G9A5L2","ORGANISATION SYNDICALE REPRÉSENTANT LES PROFESSIONNELS (LES)","APE",46.341486,-72.563146
1165846206,"RÉSIDENCE CHAMPLAINOISE","1160 terr. Turcotte","Trois-Rivières (Québec)",NA,"G9A5C6","HÉBERGEMENT DE PERSONNES ÂGÉES","APE",46.342267,-72.537686
1166030503,"SOCIÉTÉ TRIFLUVIENNE DE L'HABITAT","660 rue Hertel","Trois-Rivières (Québec)",NA,"G9A1G8","Construire, acquérir, améliorer et exploiter un ou plusieurs projets d'habitation à bas loyer dans l'intention de fournir des habitations à des personnes vivant sous le seuil de la pauvreté","APE",46.35004,-72.538907
1165943953,"LE CLUB JOCKEY DU QUÉBEC","1850 boul. des Forges","Trois-Rivières (Québec)",NA,"G8Z0A2","ORGANISATION DE COURSES DE CHEVAUX ET GESTION DE PARI MUTUEL","APE",46.34544,-72.559496
1166000902,"Corporation des Événements de Trois-Rivières inc.","100 AVE Des Draveurs","Trois-Rivières (Québec)",NA,"G9A5H3","DIFFUSION CULTUREL GESTION D'ÉQUIPEMENTS ET LIEUX CULTURELS","APE",46.34696,-72.53184
1165932253,"FONDATION GARCEAU DE YAMACHICHE INC.","211 rue Lacerte","Yamachiche (Québec)",NA,"G0X3L0","VENIR EN AIDE AUX PERSONNES DÉFAVORISÉES DE YAMACHICHE ET DES ENVIRONS DÉFENDRE ET PROMOUVOIR LES INTÉRÊTS DE SES MEMBRES","APE",46.28215,-72.836874
1166103219,"FESTIVAL JAMBOREE DE ST-ALEXIS-DES-MONTS INC.","31 rue Saint-Olivier","Saint-Alexis-des-Monts (Québec)",NA,"J0K1V0","ORGANISATION DE SPECTACLES MUSICAUX, ETC...","APE",46.463631,-73.144976
1165782260,"ROULONS VERT","210-1180 rue Royale","Trois-Rivières (Québec)",NA,"G9A4J1","Service conseil en gestion des déplacements. Accompagnement à la mise en place ou réalisation d’infrastructures ou d’aménagements reliées aux alternatives à l’automobile.","APE",46.339595,-72.545861
1165650046,"FESTIVAL COUNTRY DE TROIS-RIVIÈRES","1322, SAINTE-JULIE, BUREAU 28","TROIS-RIVIÈRES (QUÉBEC)",NA,"G9A1Y6","FESTIVAL BÉNÉFICE","APE",46.351176,-72.549878
1165565970,"ASSOCIATION DES CADRES MUNICIPAUX DE LA VILLE DE SHAWINIGAN","C.P. 400","550, AVENUE DE L'HÔTEL-DE-VILLE","SHAWINIGAN (QUÉBEC)","G9N6V3","SYNDICAT","APE",46.541077,-72.744812
1165515009,"LES AMIS DU HAMEAU DE LA RIVIÈRE ST-MAURICE MAIKAN","2206 boul. des Chenaux","Trois-Rivières (Québec)",NA,"G9A1A1","-","APE",46.363921,-72.552661
1165566200,"COMITÉ LOISIRS CAMPING BELLE-MONTAGNE","270 rue Philippe-Garceau","Trois-Rivières (Québec)",NA,"G9B6H8","SOIRÉES THÉMATIQUES ACTIVITÉS ORGANISÉES","APE",46.310596,-72.638665
1165725913,"RÉSIDENCES LÉONAISES","18 PLACE de l'église","St-Léon-le-Grand (Québec)",NA,"G0J2W0","résidence privée pour aînés","APE",48.380139,-67.504447
1165517062,"ASSOCIATION IMMOBILIÈRE FTQ LA MAURICIE INC.","101-7080 rue Marion","Trois-Rivières (Québec)",NA,"G9A6G4","-","APE",46.325362,-72.580351
1165535684,"COMITÉ DE DÉVELOPPEMENT SOCIAL ET COMMUNAUTAIRE","371 rue de l'Église","Saint-Prosper-de-Champlain (Québec)",NA,"G0X3A0","-","APE",46.614458,-72.294477
1165691057,"OEUVRE DE LA SOUPE","500 rue Lucien-Filion","La Tuque (Québec)",NA,"G9X4E7","SERVICE DE REPAS GRATUITS 3 JOURS PAR SEMAINE","APE",47.439769,-72.781739
1165732851,"CLUB DES AMATEURS DE TECKELS DU CANADA","1230 rte Savoie","Saint-Justin (Québec)",NA,"J0K2V0","CLUB DE CHIENS DE RACE","APE",46.25757,-73.136742
1165572067,"SOCIÉTÉ DE SAINT-VINCENT DE PAUL CONSEIL PARTICULIER DE SHAWINIGAN","1250 rue Notre-Dame","Shawinigan (Québec)",NA,"G9N3S4","SOUTIEN ALIMENTAIRE ET MAGASIN D'OCCASION","APE",46.559639,-72.739211
1165657918,"ASSOCIATION DES POMPIERS À TEMPS PARTIEL DE LAC ÉDOUARD","19 rue Cloutier","Lac-Édouard (Québec)",NA,"G0X3N0","VOIR AU BON DÉROULEMENT DES ACTIVITÉS DES POMPIERS VOIR AU BON DÉROULEMENT DES ACTIVITÉS DES PREMIERS RÉPONDANTS","APE",47.656872,-72.278148
1165677056,"FONDS D'AIDE AUX FAMILLES ET AUX JEUNES","4769 rue Paquette","Notre-Dame-du-Mont-Carmel (Québec)",NA,"G0X3J0","AIDE FINANCIÈRE POUR LES FAMILLES, LES JEUNES","APE",46.484455,-72.71487
1165776031,"MAMAN VA À L'ÉCOLE","61 rue de la Forêt","Trois-Rivières (Québec)",NA,"G9B6S3","Favoriser l'accès à l'éducation pour les mères monoparentales TROUVER DES SOLUTIONS NOVATRICES ADAPTÉES BESOINS ASSURER MISE EN OEUVRE","APE",46.289064,-72.66692
1165699548,"FONDS SÉCOMMI","7625 boul. Parent","Trois-Rivières (Québec)",NA,"G9C0M5","ORGANISER, ADMINISTRER ET MAINTENIR UN ORGANISME DE BIENFAISANCE","APE",46.3657,-72.629336
1165779498,"Regroupement autonome des ressources en action (RARA)","3205 rue Talbot","Trois-Rivières (Québec)",NA,"G8Y2J3","PROMOUVOIR LES INTÉRÊTS DES RESSOURCES ACCRÉDITÉES & USAGERS","APE",46.34846,-72.595025
1165609828,"FONDATION INTERNATIONALE ARHA","1201 ch. de l'Esker","Saint-Mathieu-du-Parc (Québec)",NA,"G0X1N0","FONDATION","APE",46.553506,-72.943778
1165593972,"SYNDICAT DU PERSONNEL DU SÉMINAIRE SAINTE-MARIE, SOUTIEN ET PROFESSIONNEL (CSQ)","5655 boul. des Hêtres","Shawinigan (Québec)",NA,"G9N4V9","-","APE",46.575017,-72.728811
1165781858,"ASSOCIATION DU LAC DES NEIGES","1652 av. Saint-Marc","Shawinigan (Québec)",NA,"G9N2H4","ENTRETIEN DES CHEMINS","APE",46.551358,-72.744979
1167113027,"FORGERONS DE LA MAURICIE","1781 rue Lajoie","Trois-Rivières (Québec)",NA,"G8Z3G1","Établir, exploiter, développer et promouvoir l'escrime","APE",46.353115,-72.558684
1166866211,"FONDS QUÉBEC EN FORME","1350 rue Royale","Trois-Rivières (Québec)",NA,"G9A4J4","Soutenir des communautés dans des projets en saines habitudes de vie","APE",46.343334,-72.544018
1166849340,"LÉGION ROYALE CANADIENNE, FILIALE 31 LA TUQUE","525 rue Saint-Eugène","La Tuque (Québec)",NA,"G9X2T5","BIEN-ÊTRE DES ANCIENS COMBATTANTS RENCONTRES SOCIALES","APE",47.439917,-72.781481
1166906389,"BUISSON ARDENT","105, RUE DES SAULES","SAINTE-ANNE-DE-LA-PÉRADE (QUÉBEC)",NA,"G0X2J0","ACTIVITÉ À CARACTÈRE CHARITABLE POUR LES PERSONNES SEULES DE LA MUNICIP....","APE",46.572247,-72.223622
1166943168,"CENTRE RÉGIONAL D'ENTRAÎNEMENT ET D'ÉVÉNEMENTS DE LA MAURICIE","260, DESSUREAULT","TROIS-RIVIÈRES (QUÉBEC)",NA,"G8T9T9","SPORTIF","APE",46.378551,-72.527097
1166963570,"RECHERCHE ET SAUVETAGE EURÊKA","115, JONETTE","SAINT-ÉTIENNE-DES-GRÈS (QUÉBEC)",NA,"G0X2P0","Recherche de personnes disparues ou portées manquantes","APE",46.444142,-72.760616
1166910449,"PRODUCTIONS DE LA 42E RUE","232, DU SANTUAIRE","TROIS-RIVIÈRES (QUÉBEC)",NA,"G8T4W7","PRODUCTIONS DE SPECTACLES DE THÉÂTRE MUSICAL","APE",46.373675,-72.50643
1166798976,"JEUX DES INFIRMIÈRES ET INFIRMIERS DU QUÉBEC (JIIQ)","5010 rue Blain","Trois-Rivières (Québec)",NA,"G8Y7G7","ACTIVITÉS SPORTIVES","APE",46.351641,-72.61249
